CLNN,DAYS,TIMES,TS_D,SAA
9514,0,저녁,3,100
9514,0,점심,8,214
9515,0,밤,11,235
9515,0,심야,17,364
9515,0,아침오전,7,102
9515,0,오후,12,198
9515,0,저녁,4,65
9515,0,점심,7,163
9516,0,밤,4,61
9516,0,심야,16,349
9516,0,아침오전,11,214
9516,0,오후,5,165
9516,0,저녁,10,179
9516,0,점심,8,119
9517,0,밤,6,84
9517,0,심야,14,276
9517,0,아침오전,8,176
9517,0,오후,3,47
9517,0,저녁,7,125
9517,0,점심,5,61
9518,0,밤,11,247
9518,0,심야,10,209
9518,0,아침오전,9,158
9518,0,오후,12,192
9518,0,저녁,4,78
9518,0,점심,4,86
9519,0,밤,9,173
9519,0,심야,14,227
9519,0,아침오전,15,358
9519,0,오후,11,302
9519,0,저녁,10,180
9519,0,점심,5,105
9520,0,밤,5,109
9520,0,심야,11,189
9520,0,아침오전,9,216
9520,0,오후,7,170
9520,0,저녁,4,112
9520,0,점심,11,250
9521,0,밤,7,170
9521,0,심야,15,354
9521,0,아침오전,13,189
9521,0,오후,15,318
9521,0,저녁,5,86
9521,0,점심,4,40
9522,0,밤,9,110
9522,0,심야,17,230
9522,0,아침오전,8,143
9522,0,오후,3,20
9522,0,저녁,5,74
9522,0,점심,7,198
9523,0,밤,2,43
9523,0,심야,23,391
9523,0,아침오전,9,158
9523,0,오후,10,196
9523,0,저녁,4,65
9523,0,점심,6,161
9524,0,밤,7,120
9524,0,심야,15,354
9524,0,아침오전,4,61
9524,0,오후,6,132
9524,0,저녁,7,172
9524,0,점심,6,121
9525,0,밤,6,114
9525,0,심야,17,312
9525,0,아침오전,7,152
9525,0,오후,6,103
9525,0,저녁,5,129
9525,0,점심,5,127
9526,0,밤,8,96
9526,0,심야,16,364
9526,0,아침오전,8,123
9526,0,오후,7,126
9526,0,저녁,5,89
9526,0,점심,4,86
9527,0,밤,6,136
9527,0,심야,21,440
9527,0,아침오전,8,181
9527,0,오후,13,307
9527,0,저녁,3,44
9527,0,점심,4,62
9528,0,밤,12,227
9528,0,심야,18,297
9528,0,아침오전,7,163
9528,0,오후,8,165
9528,0,저녁,5,133
9528,0,점심,4,68
9529,0,밤,8,117
9529,0,심야,14,227
9529,0,아침오전,11,217
9529,0,오후,11,175
9529,0,저녁,7,178
9529,0,점심,3,82
9530,0,밤,4,121
9530,0,심야,21,364
9530,0,아침오전,12,188
9530,0,오후,7,139
9530,0,저녁,7,142
9530,0,점심,1,8
9531,0,밤,5,129
9531,0,심야,16,288
9531,0,아침오전,15,293
9531,0,오후,7,147
9531,0,저녁,2,34
9531,0,점심,7,101
9532,0,밤,8,147
9532,0,심야,15,213
9532,0,아침오전,6,67
9532,0,오후,8,155
9532,0,저녁,8,98
9532,0,점심,7,122
9533,0,밤,9,96
9533,0,심야,15,294
9533,0,아침오전,8,165
9533,0,오후,8,137
9533,0,저녁,9,215
9533,0,점심,6,90
9534,0,밤,6,131
9534,0,심야,19,441
9534,0,아침오전,9,149
9534,0,오후,8,149
9534,0,저녁,6,121
9534,0,점심,2,47
9535,0,밤,9,204
9535,0,심야,19,350
9535,0,아침오전,11,291
9535,0,오후,4,92
9535,0,저녁,5,72
9535,0,점심,2,56
9536,0,밤,5,135
9536,0,심야,11,218
9536,0,아침오전,11,120
9536,0,오후,6,159
9536,0,저녁,8,181
9536,0,점심,5,73
9537,0,밤,6,145
9537,0,심야,22,438
9537,0,아침오전,7,76
9537,0,오후,10,209
9537,0,저녁,10,210
9537,0,점심,9,161
9538,0,밤,10,162
9538,0,심야,14,223
9538,0,아침오전,7,143
9538,0,오후,9,209
9538,0,저녁,4,95
9538,0,점심,9,154
9539,0,밤,6,53
9539,0,심야,16,241
9539,0,아침오전,6,114
9539,0,오후,6,127
9539,0,저녁,7,93
9539,0,점심,6,67
9540,0,밤,1,15
9540,0,심야,9,128
9540,0,아침오전,14,273
9540,0,오후,11,149
9540,0,저녁,9,182
9540,0,점심,3,59
9541,0,밤,5,85
9541,0,심야,11,227
9541,0,아침오전,9,139
9541,0,오후,8,168
9541,0,저녁,8,76
9541,0,점심,4,65
9542,0,밤,8,194
9542,0,심야,20,333
9542,0,아침오전,8,186
9542,0,오후,13,205
9542,0,저녁,4,52
9542,0,점심,7,104
9543,0,밤,9,193
9543,0,심야,17,343
9543,0,아침오전,7,180
9543,0,오후,7,126
9543,0,저녁,6,186
9543,0,점심,6,115
9544,0,밤,9,119
9544,0,심야,13,212
9544,0,아침오전,4,51
9544,0,오후,7,158
9544,0,저녁,2,37
9544,0,점심,4,105
9545,0,밤,7,130
9545,0,심야,16,359
9545,0,아침오전,10,202
9545,0,오후,7,110
9545,0,저녁,6,138
9545,0,점심,8,123
9546,0,밤,6,83
9546,0,심야,15,228
9546,0,아침오전,7,220
9546,0,오후,5,97
9546,0,저녁,6,55
9546,0,점심,8,110
9547,0,밤,8,136
9547,0,심야,16,353
9547,0,아침오전,12,188
9547,0,오후,12,214
9547,0,저녁,2,49
9547,0,점심,12,254
9548,0,밤,6,124
9548,0,심야,9,201
9548,0,아침오전,9,146
9548,0,오후,8,91
9548,0,저녁,7,111
9548,0,점심,7,135
9549,0,밤,12,234
9549,0,심야,17,306
9549,0,아침오전,13,121
9549,0,오후,5,109
9549,0,저녁,10,142
9549,0,점심,4,86
9550,0,밤,11,136
9550,0,심야,16,309
9550,0,아침오전,13,215
9550,0,오후,8,162
9550,0,저녁,3,121
9550,0,점심,4,43
9551,0,밤,6,111
9551,0,심야,17,284
9551,0,아침오전,14,325
9551,0,오후,9,183
9551,0,저녁,7,121
9551,0,점심,2,59
9552,0,밤,8,121
9552,0,심야,15,285
9552,0,아침오전,10,226
9552,0,오후,9,145
9552,0,저녁,5,92
9552,0,점심,14,281
9553,0,밤,10,202
9553,0,심야,16,356
9553,0,아침오전,9,153
9553,0,오후,13,265
9553,0,저녁,3,63
9553,0,점심,4,88
9554,0,밤,5,104
9554,0,심야,18,336
9554,0,아침오전,9,142
9554,0,오후,11,179
9554,0,저녁,1,19
9554,0,점심,5,67
9555,0,밤,5,79
9555,0,심야,14,291
9555,0,아침오전,5,134
9555,0,오후,14,272
9555,0,저녁,7,165
9555,0,점심,3,23
9556,0,밤,8,175
9556,0,심야,15,302
9556,0,아침오전,7,123
9556,0,오후,14,321
9556,0,저녁,8,150
9556,0,점심,8,120
9557,0,밤,4,112
9557,0,심야,12,184
9557,0,아침오전,9,189
9557,0,오후,8,130
9557,0,저녁,10,165
9557,0,점심,8,132
9558,0,밤,6,96
9558,0,심야,13,306
9558,0,아침오전,6,122
9558,0,오후,8,160
9558,0,저녁,5,107
9558,0,점심,5,71
9559,0,밤,5,120
9559,0,심야,18,429
9559,0,아침오전,16,262
9559,0,오후,8,109
9559,0,저녁,6,95
9559,0,점심,10,257
9560,0,밤,5,77
9560,0,심야,13,296
9560,0,아침오전,15,238
9560,0,오후,6,82
9560,0,저녁,5,131
9560,0,점심,10,162
9561,0,밤,10,252
9561,0,심야,12,189
9561,0,아침오전,10,189
9561,0,오후,14,232
9561,0,저녁,6,130
9561,0,점심,7,142
9562,0,밤,9,142
9562,0,심야,9,182
9562,0,아침오전,9,156
9562,0,오후,11,178
9562,0,저녁,5,160
9562,0,점심,6,89
9563,0,밤,8,106
9563,0,심야,17,226
9563,0,아침오전,2,33
9563,0,오후,9,177
9563,0,저녁,8,142
9563,0,점심,3,70
9564,0,밤,1,26
9564,0,심야,11,170
9564,0,아침오전,6,102
9564,0,오후,12,266
9564,0,저녁,5,85
9564,0,점심,3,55
9565,0,밤,10,108
9565,0,심야,14,236
9565,0,아침오전,9,160
9565,0,오후,10,208
9565,0,저녁,6,153
9566,0,밤,4,68
9566,0,심야,15,207
9566,0,아침오전,7,133
9566,0,오후,4,111
9566,0,저녁,8,186
9566,0,점심,5,119
9567,0,밤,11,200
9567,0,심야,15,318
9567,0,아침오전,9,136
9567,0,오후,6,125
9567,0,저녁,7,123
9567,0,점심,6,98
9568,0,밤,8,165
9568,0,심야,13,192
9568,0,아침오전,7,99
9568,0,오후,12,210
9568,0,저녁,7,119
9568,0,점심,4,93
9569,0,밤,4,77
9569,0,심야,14,227
9569,0,아침오전,14,289
9569,0,오후,7,168
9569,0,저녁,7,99
9569,0,점심,7,181
9570,0,밤,4,120
9570,0,심야,17,366
9570,0,아침오전,5,111
9570,0,오후,12,197
9570,0,저녁,6,88
9570,0,점심,8,93
9571,0,밤,9,162
9571,0,심야,21,322
9571,0,아침오전,2,25
9571,0,오후,16,264
9571,0,저녁,11,282
9571,0,점심,8,147
9572,0,밤,5,144
9572,0,심야,12,243
9572,0,아침오전,10,214
9572,0,오후,7,170
9572,0,저녁,7,140
9572,0,점심,8,205
9573,0,밤,4,92
9573,0,심야,15,278
9573,0,아침오전,15,228
9573,0,오후,12,170
9573,0,저녁,8,183
9573,0,점심,4,84
9574,0,밤,15,298
9574,0,심야,8,91
9574,0,아침오전,6,104
9574,0,오후,8,154
9574,0,저녁,7,134
9574,0,점심,6,136
9575,0,밤,9,174
9575,0,심야,17,294
9575,0,아침오전,8,157
9575,0,오후,8,132
9575,0,저녁,10,167
9575,0,점심,12,191
9576,0,밤,6,82
9576,0,심야,13,245
9576,0,아침오전,7,119
9576,0,오후,7,117
9576,0,저녁,5,103
9576,0,점심,9,144
9577,0,밤,8,173
9577,0,심야,8,158
9577,0,아침오전,10,185
9577,0,오후,9,191
9577,0,저녁,7,213
9577,0,점심,4,61
9578,0,밤,4,97
9578,0,심야,18,350
9578,0,아침오전,17,289
9578,0,오후,8,128
9578,0,저녁,10,191
9578,0,점심,6,144
9579,0,밤,9,144
9579,0,심야,12,223
9579,0,아침오전,8,148
9579,0,오후,12,164
9579,0,저녁,5,70
9579,0,점심,9,197
9580,0,밤,4,85
9580,0,심야,18,295
9580,0,아침오전,10,153
9580,0,오후,9,161
9580,0,저녁,6,99
9580,0,점심,9,166
9581,0,밤,5,101
9581,0,심야,11,148
9581,0,아침오전,4,66
9581,0,오후,7,160
9581,0,저녁,5,151
9581,0,점심,5,129
9582,0,밤,9,202
9582,0,심야,16,299
9582,0,아침오전,12,168
9582,0,오후,10,106
9582,0,저녁,6,75
9582,0,점심,5,56
9583,0,밤,5,47
9583,0,심야,16,385
9583,0,아침오전,4,56
9583,0,오후,8,171
9583,0,저녁,9,114
9583,0,점심,4,103
9584,0,밤,7,117
9584,0,심야,16,297
9584,0,아침오전,12,174
9584,0,오후,8,131
9584,0,저녁,6,82
9584,0,점심,10,227
9585,0,밤,8,194
9585,0,심야,13,276
9585,0,아침오전,2,63
9585,0,오후,6,113
9585,0,저녁,5,80
9585,0,점심,7,176
9586,0,밤,1,9
9586,0,심야,19,351
9586,0,아침오전,8,95
9586,0,오후,12,242
9586,0,저녁,7,107
9586,0,점심,10,234
9587,0,밤,5,123
9587,0,심야,11,207
9587,0,아침오전,7,113
9587,0,오후,10,184
9587,0,저녁,3,72
9587,0,점심,7,87
9588,0,밤,7,99
9588,0,심야,17,314
9588,0,아침오전,8,223
9588,0,오후,12,179
9588,0,저녁,9,193
9588,0,점심,7,124
9589,0,밤,7,176
9589,0,심야,13,279
9589,0,아침오전,7,134
9589,0,오후,9,142
9589,0,저녁,1,29
9589,0,점심,2,49
9590,0,밤,10,231
9590,0,심야,11,238
9590,0,아침오전,12,278
9590,0,오후,6,105
9590,0,저녁,8,185
9590,0,점심,5,127
9591,0,밤,3,66
9591,0,심야,12,154
9591,0,아침오전,17,397
9591,0,오후,5,46
9591,0,저녁,8,104
9591,0,점심,10,226
9592,0,밤,6,175
9592,0,심야,10,158
9592,0,아침오전,10,191
9592,0,오후,4,74
9592,0,저녁,9,132
9592,0,점심,9,145
9593,0,밤,4,90
9593,0,심야,18,270
9593,0,아침오전,9,156
9593,0,오후,9,163
9593,0,저녁,7,75
9593,0,점심,7,149
9594,0,밤,6,210
9594,0,심야,11,153
9594,0,아침오전,6,166
9594,0,오후,7,102
9594,0,저녁,4,31
9594,0,점심,9,242
9595,0,밤,4,42
9595,0,심야,14,237
9595,0,아침오전,7,118
9595,0,오후,11,247
9595,0,저녁,3,23
9595,0,점심,7,132
9596,0,밤,3,28
9596,0,심야,17,310
9596,0,아침오전,6,116
9596,0,오후,8,105
9596,0,저녁,6,145
9596,0,점심,5,134
9597,0,밤,8,114
9597,0,심야,13,236
9597,0,아침오전,8,131
9597,0,오후,10,191
9597,0,저녁,7,175
9597,0,점심,7,121
9598,0,밤,3,38
9598,0,심야,12,273
9598,0,아침오전,12,193
9598,0,오후,11,229
9598,0,저녁,7,139
9598,0,점심,7,112
9599,0,밤,8,159
9599,0,심야,24,412
9599,0,아침오전,7,186
9599,0,오후,10,200
9599,0,저녁,4,56
9599,0,점심,2,54
9600,0,밤,8,134
9600,0,심야,16,260
9600,0,아침오전,6,135
9600,0,오후,9,171
9600,0,저녁,10,196
9600,0,점심,8,188
9601,0,밤,5,132
9601,0,심야,14,215
9601,0,아침오전,6,89
9601,0,오후,7,112
9601,0,저녁,7,159
9601,0,점심,7,143
9602,0,밤,8,143
9602,0,심야,9,206
9602,0,아침오전,7,156
9602,0,오후,7,129
9602,0,저녁,10,150
9602,0,점심,6,147
9603,0,밤,4,85
9603,0,심야,8,121
9603,0,아침오전,10,244
9603,0,오후,9,249
9603,0,저녁,7,115
9603,0,점심,10,177
9604,0,밤,4,120
9604,0,심야,10,140
9604,0,아침오전,5,135
9604,0,오후,7,83
9604,0,저녁,5,136
9604,0,점심,1,13
9605,0,밤,4,55
9605,0,심야,16,328
9605,0,아침오전,5,132
9605,0,오후,8,149
9605,0,저녁,3,73
9605,0,점심,9,176
9606,0,밤,8,135
9606,0,심야,19,347
9606,0,아침오전,11,147
9606,0,오후,3,54
9606,0,저녁,8,178
9606,0,점심,3,68
9607,0,밤,4,59
9607,0,심야,18,345
9607,0,아침오전,12,293
9607,0,오후,8,136
9607,0,저녁,5,105
9607,0,점심,7,133
9608,0,밤,11,224
9608,0,심야,11,241
9608,0,아침오전,8,151
9608,0,오후,12,178
9608,0,저녁,11,297
9608,0,점심,4,43
9609,0,밤,5,65
9609,0,심야,15,329
9609,0,아침오전,9,151
9609,0,오후,8,223
9609,0,저녁,5,134
9609,0,점심,6,81
9610,0,밤,6,129
9610,0,심야,11,231
9610,0,아침오전,10,103
9610,0,오후,6,114
9610,0,저녁,9,143
9610,0,점심,4,58
9611,0,밤,13,245
9611,0,심야,20,438
9611,0,아침오전,10,170
9611,0,오후,5,110
9611,0,저녁,8,109
9611,0,점심,7,188
9612,0,밤,6,103
9612,0,심야,15,319
9612,0,아침오전,8,127
9612,0,오후,10,163
9612,0,저녁,3,67
9612,0,점심,7,80
9613,0,밤,6,80
9613,0,심야,15,215
9613,0,아침오전,6,154
9613,0,오후,4,53
9613,0,저녁,5,79
9613,0,점심,4,69
9614,0,밤,7,113
9614,0,심야,21,427
9614,0,아침오전,6,94
9614,0,오후,9,246
9614,0,저녁,6,90
9614,0,점심,8,118
9615,0,밤,9,140
9615,0,심야,11,160
9615,0,아침오전,8,177
9615,0,오후,7,125
9615,0,저녁,8,126
9615,0,점심,8,151
9616,0,밤,9,161
9616,0,심야,17,313
9616,0,아침오전,9,160
9616,0,오후,10,148
9616,0,저녁,8,174
9616,0,점심,9,177
9617,0,밤,4,50
9617,0,심야,19,255
9617,0,아침오전,8,108
9617,0,오후,4,85
9617,0,저녁,5,68
9617,0,점심,4,59
9618,0,밤,3,73
9618,0,심야,18,326
9618,0,아침오전,6,164
9618,0,오후,9,175
9618,0,저녁,4,95
9618,0,점심,8,169
9619,0,밤,6,105
9619,0,심야,13,295
9619,0,아침오전,11,193
9619,0,오후,8,178
9619,0,저녁,7,200
9619,0,점심,11,167
9620,0,밤,6,100
9620,0,심야,22,478
9620,0,아침오전,9,179
9620,0,오후,7,141
9620,0,저녁,3,31
9620,0,점심,9,148
9621,0,밤,5,84
9621,0,심야,10,170
9621,0,아침오전,9,166
9621,0,오후,8,99
9621,0,저녁,9,181
9621,0,점심,5,91
9622,0,밤,8,127
9622,0,심야,19,286
9622,0,아침오전,8,108
9622,0,오후,6,90
9622,0,저녁,11,182
9622,0,점심,5,63
9623,0,밤,9,146
9623,0,심야,10,141
9623,0,아침오전,8,152
9623,0,오후,13,167
9623,0,저녁,3,51
9623,0,점심,9,148
9624,0,밤,9,176
9624,0,심야,14,239
9624,0,아침오전,9,131
9624,0,오후,7,111
9624,0,저녁,6,80
9624,0,점심,4,75
9625,0,밤,3,96
9625,0,심야,17,271
9625,0,아침오전,11,246
9625,0,오후,8,131
9625,0,저녁,4,117
9625,0,점심,5,75
9626,0,밤,6,102
9626,0,심야,18,350
9626,0,아침오전,7,155
9626,0,오후,14,295
9626,0,저녁,6,129
9626,0,점심,6,90
9627,0,밤,3,72
9627,0,심야,15,263
9627,0,아침오전,9,221
9627,0,오후,7,126
9627,0,저녁,9,197
9627,0,점심,6,94
9628,0,밤,2,31
9628,0,심야,16,350
9628,0,아침오전,9,140
9628,0,오후,4,73
9628,0,저녁,2,48
9628,0,점심,6,125
9629,0,밤,7,150
9629,0,심야,7,121
9629,0,아침오전,8,159
9629,0,오후,6,143
9629,0,저녁,5,73
9629,0,점심,6,130
9630,0,밤,3,48
9630,0,심야,20,377
9630,0,아침오전,6,140
9630,0,오후,4,74
9630,0,저녁,4,38
9630,0,점심,5,61
9631,0,밤,8,139
9631,0,심야,13,259
9631,0,아침오전,7,91
9631,0,오후,8,177
9631,0,저녁,4,35
9631,0,점심,9,245
9632,0,밤,11,150
9632,0,심야,14,312
9632,0,아침오전,10,179
9632,0,오후,10,173
9632,0,저녁,8,143
9632,0,점심,8,184
9633,0,밤,5,80
9633,0,심야,19,395
9633,0,아침오전,11,258
9633,0,오후,5,111
9633,0,저녁,3,20
9633,0,점심,11,289
9634,0,밤,4,109
9634,0,심야,18,324
9634,0,아침오전,7,149
9634,0,오후,9,173
9634,0,저녁,9,152
9634,0,점심,7,189
9635,0,밤,4,88
9635,0,심야,20,395
9635,0,아침오전,12,175
9635,0,오후,2,10
9635,0,저녁,7,114
9635,0,점심,4,62
9636,0,밤,7,146
9636,0,심야,21,444
9636,0,아침오전,9,215
9636,0,오후,5,70
9636,0,저녁,10,237
9636,0,점심,12,247
9637,0,밤,10,173
9637,0,심야,7,124
9637,0,아침오전,11,234
9637,0,오후,4,86
9637,0,저녁,5,106
9637,0,점심,4,68
9638,0,밤,9,216
9638,0,심야,11,218
9638,0,아침오전,14,268
9638,0,오후,8,156
9638,0,저녁,2,44
9638,0,점심,7,116
9639,0,밤,5,75
9639,0,심야,7,130
9639,0,아침오전,11,261
9639,0,오후,6,86
9639,0,저녁,7,147
9639,0,점심,4,53
9640,0,밤,4,79
9640,0,심야,15,293
9640,0,아침오전,5,110
9640,0,오후,5,131
9640,0,저녁,7,177
9640,0,점심,5,131
9641,0,밤,12,273
9641,0,심야,15,259
9641,0,아침오전,6,156
9641,0,오후,5,112
9641,0,저녁,3,40
9641,0,점심,5,53
9642,0,밤,7,165
9642,0,심야,9,183
9642,0,아침오전,10,234
9642,0,오후,8,112
9642,0,저녁,3,89
9642,0,점심,5,139
9643,0,밤,10,176
9643,0,심야,9,190
9643,0,아침오전,7,116
9643,0,오후,7,179
9643,0,저녁,8,143
9643,0,점심,9,190
9644,0,밤,5,86
9644,0,심야,18,399
9644,0,아침오전,7,115
9644,0,오후,6,132
9644,0,저녁,6,107
9644,0,점심,6,101
9645,0,밤,8,124
9645,0,심야,13,279
9645,0,아침오전,5,107
9645,0,오후,6,128
9645,0,저녁,5,93
9645,0,점심,7,159
9646,0,밤,3,53
9646,0,심야,11,180
9646,0,아침오전,7,122
9646,0,오후,4,43
9646,0,저녁,6,86
9646,0,점심,5,96
9647,0,밤,5,162
9647,0,심야,14,248
9647,0,아침오전,4,93
9647,0,오후,8,219
9647,0,저녁,4,108
9647,0,점심,12,297
9648,0,밤,3,34
9648,0,심야,8,103
9648,0,아침오전,10,205
9648,0,오후,10,254
9648,0,저녁,6,108
9648,0,점심,12,175
9649,0,밤,8,205
9649,0,심야,13,245
9649,0,아침오전,9,210
9649,0,오후,7,99
9649,0,저녁,8,98
9649,0,점심,6,178
9650,0,밤,5,93
9650,0,심야,17,290
9650,0,아침오전,7,140
9650,0,오후,9,239
9650,0,저녁,7,114
9650,0,점심,3,47
9651,0,밤,7,151
9651,0,심야,16,263
9651,0,아침오전,7,193
9651,0,오후,4,90
9651,0,저녁,8,161
9651,0,점심,8,171
9652,0,밤,4,112
9652,0,심야,17,241
9652,0,아침오전,6,151
9652,0,오후,10,150
9652,0,저녁,3,67
9652,0,점심,6,154
9653,0,밤,4,57
9653,0,심야,16,361
9653,0,아침오전,7,117
9653,0,오후,12,305
9653,0,저녁,5,134
9653,0,점심,8,159
9654,0,밤,8,116
9654,0,심야,14,297
9654,0,아침오전,8,146
9654,0,오후,10,191
9654,0,저녁,5,86
9654,0,점심,6,164
9655,0,밤,4,47
9655,0,심야,15,342
9655,0,아침오전,3,53
9655,0,오후,8,96
9655,0,저녁,2,43
9655,0,점심,8,166
9656,0,밤,7,78
9656,0,심야,12,246
9656,0,아침오전,6,122
9656,0,오후,6,86
9656,0,저녁,6,62
9656,0,점심,7,98
9657,0,밤,7,89
9657,0,심야,14,325
9657,0,아침오전,8,138
9657,0,오후,3,44
9657,0,저녁,2,73
9657,0,점심,4,88
9658,0,밤,5,133
9658,0,심야,12,229
9658,0,아침오전,10,182
9658,0,오후,7,198
9658,0,저녁,8,157
9658,0,점심,9,196
9659,0,밤,7,106
9659,0,심야,13,234
9659,0,아침오전,8,144
9659,0,오후,13,225
9659,0,저녁,8,103
9659,0,점심,9,180
9660,0,밤,3,33
9660,0,심야,12,204
9660,0,아침오전,7,146
9660,0,오후,8,162
9660,0,저녁,2,71
9660,0,점심,4,62
9661,0,밤,8,137
9661,0,심야,14,300
9661,0,아침오전,9,216
9661,0,오후,6,125
9661,0,저녁,3,60
9661,0,점심,8,214
9662,0,밤,6,110
9662,0,심야,17,334
9662,0,아침오전,6,104
9662,0,오후,6,114
9662,0,저녁,9,202
9662,0,점심,5,117
9663,0,밤,8,221
9663,0,심야,10,167
9663,0,아침오전,9,119
9663,0,오후,15,339
9663,0,저녁,4,66
9663,0,점심,9,147
9664,0,밤,5,130
9664,0,심야,15,263
9664,0,아침오전,8,117
9664,0,오후,5,114
9664,0,저녁,4,43
9664,0,점심,11,254
9665,0,밤,5,92
9665,0,심야,11,250
9665,0,아침오전,9,132
9665,0,오후,8,116
9665,0,저녁,10,178
9665,0,점심,5,123
9666,0,밤,4,103
9666,0,심야,14,291
9666,0,아침오전,9,123
9666,0,오후,6,115
9666,0,저녁,1,30
9666,0,점심,8,137
9667,0,밤,3,29
9667,0,심야,17,276
9667,0,아침오전,7,146
9667,0,오후,6,99
9667,0,저녁,5,135
9667,0,점심,7,79
9668,0,밤,3,68
9668,0,심야,14,253
9668,0,아침오전,7,134
9668,0,오후,10,204
9668,0,저녁,6,129
9668,0,점심,8,151
9669,0,밤,6,104
9669,0,심야,6,84
9669,0,아침오전,11,236
9669,0,오후,11,253
9669,0,저녁,2,46
9669,0,점심,5,79
9670,0,밤,4,34
9670,0,심야,13,238
9670,0,아침오전,10,150
9670,0,오후,14,243
9670,0,저녁,2,34
9670,0,점심,7,145
9671,0,밤,7,89
9671,0,심야,15,270
9671,0,아침오전,6,80
9671,0,오후,7,143
9671,0,저녁,5,113
9671,0,점심,2,43
9672,0,밤,8,129
9672,0,심야,16,287
9672,0,아침오전,5,90
9672,0,오후,5,67
9672,0,저녁,3,45
9672,0,점심,2,29
9673,0,밤,7,180
9673,0,심야,13,288
9673,0,아침오전,13,242
9673,0,오후,12,227
9673,0,저녁,9,157
9673,0,점심,9,182
9674,0,밤,6,105
9674,0,심야,12,215
9674,0,아침오전,4,40
9674,0,오후,10,111
9674,0,저녁,8,128
9674,0,점심,11,140
9675,0,밤,5,118
9675,0,심야,15,295
9675,0,아침오전,7,90
9675,0,오후,9,175
9675,0,저녁,3,81
9675,0,점심,4,80
9676,0,밤,4,95
9676,0,심야,14,281
9676,0,아침오전,11,202
9676,0,오후,12,198
9676,0,저녁,6,112
9676,0,점심,2,66
9677,0,밤,5,78
9677,0,심야,25,470
9677,0,아침오전,7,85
9677,0,오후,7,107
9677,0,저녁,4,101
9677,0,점심,5,99
9678,0,밤,4,64
9678,0,심야,11,233
9678,0,아침오전,9,155
9678,0,오후,8,99
9678,0,저녁,4,59
9678,0,점심,6,86
9679,0,밤,4,59
9679,0,심야,22,340
9679,0,아침오전,5,86
9679,0,오후,8,114
9679,0,저녁,9,201
9679,0,점심,6,120
9680,0,밤,6,133
9680,0,심야,16,305
9680,0,아침오전,6,112
9680,0,오후,9,277
9680,0,저녁,8,116
9680,0,점심,8,107
9681,0,밤,5,94
9681,0,심야,13,275
9681,0,아침오전,11,270
9681,0,오후,8,143
9681,0,저녁,4,95
9681,0,점심,3,40
9682,0,밤,10,228
9682,0,심야,13,255
9682,0,아침오전,7,105
9682,0,오후,7,99
9682,0,저녁,8,207
9682,0,점심,5,103
9683,0,밤,8,191
9683,0,심야,11,202
9683,0,아침오전,4,72
9683,0,오후,7,179
9683,0,저녁,2,50
9683,0,점심,4,83
9684,0,밤,6,109
9684,0,심야,16,362
9684,0,아침오전,7,234
9684,0,오후,9,171
9684,0,저녁,3,58
9684,0,점심,8,170
9685,0,밤,8,196
9685,0,심야,10,216
9685,0,아침오전,7,121
9685,0,오후,6,96
9685,0,저녁,3,54
9685,0,점심,5,66
9686,0,밤,4,58
9686,0,심야,10,220
9686,0,아침오전,10,188
9686,0,오후,3,67
9686,0,저녁,8,144
9686,0,점심,7,114
9687,0,밤,7,77
9687,0,심야,11,192
9687,0,아침오전,11,196
9687,0,오후,7,148
9687,0,저녁,6,132
9687,0,점심,5,114
9688,0,밤,7,119
9688,0,심야,11,245
9688,0,아침오전,10,250
9688,0,오후,10,215
9688,0,저녁,4,84
9688,0,점심,6,127
9689,0,밤,4,117
9689,0,심야,8,148
9689,0,아침오전,7,84
9689,0,오후,3,61
9689,0,저녁,8,84
9689,0,점심,3,58
9690,0,밤,6,68
9690,0,심야,17,252
9690,0,아침오전,8,154
9690,0,오후,9,146
9690,0,저녁,6,93
9690,0,점심,6,113
9691,0,밤,6,73
9691,0,심야,10,185
9691,0,아침오전,9,178
9691,0,오후,11,225
9691,0,저녁,5,110
9691,0,점심,7,146
9692,0,밤,5,98
9692,0,심야,11,226
9692,0,아침오전,7,122
9692,0,오후,7,136
9692,0,저녁,8,133
9692,0,점심,4,64
9693,0,밤,8,173
