CLNN,MCT_ADM_GDS_APB_CD,CLNN,FINAL_CD,SAA,DOF_TF,DAW_CCD,MCT_N,TIME
18103,42,36206,135,39,1,4,90,366918
18103,7,18103,99,37,0,5,97,2184
18103,22,36206,95,31,0,6,71,168311
18104,38,54312,122,80,1,2,163,407011
18104,3,36208,91,51,0,5,34,190621
18104,15,36208,155,32,2,5,90,217322
18105,7,36210,49,88,0,9,95,322871
18105,6,36210,85,61,2,6,16,293745
18105,27,18105,76,45,0,2,18,103041
18106,29,36212,44,44,1,4,183,115341
18106,4,36212,113,41,2,8,108,358793
18106,57,18106,81,40,0,0,65,173579
18107,70,18107,61,50,0,0,87,127459
18107,12,18107,80,32,0,4,67,190625
18107,33,18107,46,26,0,0,86,27099
18108,28,18108,33,63,0,4,95,229511
18108,13,18108,20,53,0,0,39,198780
18108,52,18108,58,31,0,5,21,119388
18109,32,18109,77,57,0,2,92,35875
18109,33,36218,51,55,0,6,89,180440
18109,26,36218,105,50,2,5,109,318524
18110,11,36220,116,66,0,5,100,284042
18110,29,36220,132,43,0,9,166,322940
18110,19,36220,115,34,0,4,130,220913
18111,2,36222,146,35,0,1,59,338039
18111,20,18111,8,30,1,4,42,68795
18111,49,18111,52,30,0,1,82,211457
18112,11,18112,44,48,0,5,38,59103
18112,16,36224,112,40,0,3,131,157776
18112,31,18112,37,38,0,1,47,59781
18113,4,18113,41,23,0,5,36,101864
18113,6,18113,41,23,1,4,8,13925
18113,38,36226,108,22,0,3,12,336565
18114,41,18114,82,51,0,3,6,8480
18114,57,18114,65,45,0,3,72,21187
18114,13,36228,94,42,1,3,101,176883
18115,41,18115,69,50,1,2,4,3279
18115,40,36230,162,30,1,5,108,337724
18115,65,18115,1,28,0,1,82,139327
18116,37,18116,51,46,0,4,71,95448
18116,13,18116,2,37,0,5,94,25781
18116,56,18116,53,29,0,5,37,60723
18117,29,18117,79,48,1,4,58,98781
18117,13,36234,123,45,1,3,94,460482
18117,11,18117,40,41,0,0,24,182662
18118,10,18118,65,31,0,5,12,201596
18118,21,18118,73,25,1,5,47,2074
18118,4,18118,59,14,0,0,96,68113
18119,66,18119,25,33,0,4,97,210752
18119,73,36238,39,30,0,1,59,392914
18119,31,36238,113,22,0,3,89,330000
18120,14,18120,67,44,0,4,74,60241
18120,4,54360,220,38,0,8,189,523622
18120,15,18120,93,27,0,4,36,158345
18121,21,36242,89,70,2,4,111,273198
18121,69,18121,94,36,1,0,34,200765
18121,8,18121,3,23,0,2,90,164105
18122,6,36244,106,60,1,5,88,192653
18122,7,36244,19,52,1,8,167,272941
18122,23,18122,62,36,1,5,93,181563
18123,34,18123,70,42,0,1,59,180743
18123,3,36246,70,38,1,3,139,147212
18123,16,18123,4,32,0,2,79,26830
18124,4,18124,6,35,0,2,0,114311
18124,48,18124,46,24,0,4,36,66338
18124,20,18124,23,22,0,4,8,182262
18125,1,18125,32,58,1,1,54,36960
18125,20,18125,19,38,0,1,64,19578
18125,0,18125,75,32,1,4,60,57332
18126,12,36252,121,58,1,5,156,377366
18126,3,18126,93,42,1,3,43,57883
18126,25,36252,82,36,2,3,93,181512
18127,9,36254,107,49,0,6,86,409506
18127,32,36254,89,37,1,3,93,205836
18127,30,18127,52,33,1,2,70,38324
18128,11,18128,55,32,1,3,36,117491
18128,59,18128,26,18,1,2,68,164129
18128,6,18128,61,13,1,1,81,110330
18129,11,36258,25,71,1,5,177,70456
18129,38,18129,70,50,0,2,99,187985
18129,19,18129,72,37,1,3,93,43050
18130,5,18130,83,43,0,5,64,192607
18130,9,36260,119,38,1,6,147,361086
18130,14,18130,28,33,0,5,5,68998
18131,6,36262,93,71,1,7,119,311449
18131,19,18131,77,64,1,3,41,226786
18131,3,18131,75,37,0,2,39,52068
18132,6,36264,72,75,1,7,166,252666
18132,53,18132,87,54,0,0,67,124006
18132,3,18132,9,47,1,5,25,153954
18133,7,18133,81,39,1,5,50,101249
18133,24,36266,38,39,1,2,94,199265
18133,63,18133,4,32,1,2,82,74799
18134,13,18134,20,41,0,0,3,154853
18134,24,36268,140,39,0,7,107,208397
18134,14,18134,4,32,1,0,56,95278
18135,10,18135,77,40,0,3,96,179265
18135,8,18135,5,38,0,4,28,84992
18135,19,54405,169,36,1,6,224,509503
18136,20,36272,122,65,0,4,63,291256
18136,6,36272,172,52,0,0,162,185617
18136,1,36272,77,48,0,0,91,221079
18137,0,18137,20,38,0,2,60,152614
18137,14,18137,11,35,0,4,43,113562
18137,18,36274,30,25,0,7,107,299588
18138,17,54414,204,51,2,5,61,394132
18138,3,36276,91,43,1,3,50,192300
18138,30,18138,62,38,1,1,27,225474
18139,8,54417,99,59,1,5,203,506392
18139,17,18139,11,51,1,1,20,226829
18139,6,36278,48,50,1,10,109,448542
18140,1,36280,151,61,2,3,32,239785
18140,15,54420,208,51,3,6,180,531334
18140,6,36280,60,44,1,1,134,279192
18141,14,36282,60,41,1,7,131,222442
18141,11,54423,189,32,0,6,215,494520
18141,40,18141,88,23,0,4,86,144436
18142,26,36284,138,46,0,1,62,167794
18142,15,36284,115,29,1,6,125,156270
18142,4,18142,76,26,0,3,79,134594
18143,10,18143,97,52,0,3,82,217715
18143,1,18143,14,43,0,0,27,117472
18143,25,18143,87,38,0,2,71,224753
18144,15,18144,15,46,0,3,90,182193
18144,5,18144,81,37,0,0,16,59991
18144,11,36288,104,37,1,8,100,170634
18145,35,18145,83,42,1,0,56,211283
18145,2,36290,88,40,1,3,79,384980
18145,57,18145,4,40,0,1,20,225742
18146,6,54438,114,67,1,4,165,342173
18146,17,18146,79,56,0,5,41,181825
18146,7,18146,4,54,1,5,10,165086
18147,31,18147,94,58,0,1,24,167464
18147,59,18147,7,57,0,4,18,165246
18147,46,18147,22,39,0,2,59,29747
18148,27,54444,99,74,0,8,138,351452
18148,17,36296,59,47,0,6,6,177447
18148,7,18148,64,43,1,3,35,174809
18149,4,36298,121,37,0,8,109,171684
18149,35,36298,94,27,0,8,172,70530
18149,1,18149,72,25,0,5,87,173576
18150,39,18150,8,40,1,5,87,28360
18150,2,36300,59,35,0,6,167,352675
18150,14,18150,81,31,0,3,80,204123
18151,12,72604,237,75,0,6,231,852465
18151,8,36302,22,66,2,2,161,128477
18151,1,18151,17,48,1,2,84,60378
18152,37,36304,81,70,1,3,171,232678
18152,23,18152,20,33,0,1,11,64342
18152,3,18152,37,26,0,3,2,20024
18153,4,18153,62,68,0,0,94,28159
18153,12,18153,98,34,1,3,24,39212
18153,40,18153,3,31,0,1,85,131650
18154,38,18154,3,57,0,5,1,160740
18154,36,18154,47,31,1,5,39,13720
18154,37,18154,52,30,0,4,75,233705
18155,33,54465,172,90,2,11,101,461666
18155,25,18155,95,33,1,5,66,5279
18155,35,54465,125,32,1,9,80,191883
18156,9,36312,146,52,0,5,106,242872
18156,18,18156,81,26,0,4,68,230278
18156,2,18156,42,16,1,0,86,23118
18157,25,18157,81,43,0,0,14,65024
18157,4,18157,22,26,0,1,53,69974
18157,57,18157,10,21,0,4,11,223832
18158,2,18158,60,50,1,5,73,142431
18158,23,18158,56,48,0,1,54,188642
18158,13,18158,47,42,0,5,72,154876
18159,6,36318,154,50,1,2,126,320805
18159,12,36318,62,50,1,4,93,219036
18159,58,18159,88,29,0,3,89,230105
18160,21,18160,46,34,0,5,0,53839
18160,43,18160,7,34,0,2,81,135391
18160,46,18160,49,33,0,3,4,183876
18161,33,18161,94,46,1,3,25,38071
18161,3,18161,95,30,1,3,44,69647
18161,23,18161,27,23,0,4,32,183211
18162,20,18162,3,29,0,3,35,42753
18162,57,18162,58,27,0,4,60,137103
18162,23,36324,110,24,0,1,58,341564
18163,26,18163,27,41,0,2,35,152226
18163,0,18163,62,39,1,5,49,90168
18163,10,18163,99,34,0,5,52,58124
18164,30,36328,92,64,1,4,141,298918
18164,17,36328,162,51,1,7,76,291359
18164,44,18164,93,42,0,5,15,151473
18165,28,18165,94,37,0,1,74,200355
18165,61,18165,9,35,0,2,3,225991
18165,8,18165,6,33,0,5,32,57852
18166,9,18166,65,36,1,5,62,199595
18166,27,18166,31,35,0,0,74,114664
18166,61,18166,58,33,0,4,38,3733
18167,9,36334,32,77,1,6,117,244572
18167,2,18167,40,42,0,4,6,235090
18167,4,36334,87,39,0,3,165,218504
18168,4,18168,72,31,0,2,87,131703
18168,42,18168,22,23,0,4,95,51829
18168,32,18168,31,22,1,3,0,59921
18169,2,36338,102,52,0,2,174,93056
18169,24,36338,93,31,1,4,69,437535
18169,48,18169,49,30,0,3,28,30676
18170,6,18170,25,36,0,0,89,232338
18170,0,36340,140,29,0,4,79,291088
18170,10,18170,62,25,0,3,91,21686
18171,44,36342,120,68,0,8,6,280449
18171,1,54513,174,53,0,1,90,436016
18171,25,36342,86,27,0,8,122,222970
18172,18,36344,15,53,0,0,88,197747
18172,27,18172,61,32,0,5,63,204842
18172,36,18172,94,32,0,5,52,82914
18173,44,18173,31,32,0,3,55,101389
18173,55,18173,53,30,0,0,17,73565
18173,32,18173,52,27,0,4,82,1756
18174,3,18174,73,40,0,1,5,186621
18174,4,18174,17,24,0,3,21,177741
18174,13,18174,21,20,0,2,29,160730
18175,8,18175,53,37,0,2,91,164473
18175,16,18175,60,26,1,2,10,164369
18175,17,18175,45,26,0,5,40,49492
18176,4,54528,126,73,1,13,145,318476
18176,12,36352,47,42,0,1,56,228682
18176,15,36352,143,42,2,9,128,352038
18177,8,18177,50,62,0,3,84,216826
18177,38,36354,124,59,0,1,128,237995
18177,6,36354,80,51,0,2,104,157815
18178,20,18178,31,55,0,5,23,14816
18178,3,18178,68,35,0,4,26,135747
18178,28,18178,36,34,0,0,37,80405
18179,14,54537,104,102,1,13,65,448240
18179,3,36358,63,78,0,4,84,353140
18179,12,18179,95,34,0,3,56,207257
18180,3,18180,98,35,0,3,61,155418
18180,19,18180,10,26,0,4,86,219600
18180,8,18180,29,25,0,0,28,139291
18181,38,18181,39,47,0,1,65,30522
18181,35,18181,41,19,0,4,69,176741
18181,10,18181,71,17,1,2,11,67757
18182,8,36364,2,39,1,6,114,411826
18182,5,18182,37,35,0,5,33,134552
18182,2,18182,47,32,0,5,0,52005
18183,4,18183,8,52,1,2,22,66513
18183,37,18183,13,44,0,5,4,194385
18183,35,18183,53,24,0,5,31,203922
18184,12,54552,113,51,1,9,116,312698
18184,25,54552,167,50,2,10,131,406479
18184,15,36368,104,41,1,7,70,154199
18185,16,36370,43,58,0,5,92,195354
18185,64,18185,57,46,0,3,66,12344
18185,2,36370,95,44,0,4,111,336435
18186,18,36372,112,86,0,9,52,190258
18186,11,54558,162,74,2,6,63,312530
18186,36,18186,92,42,0,0,84,180310
18187,15,36374,91,57,0,9,138,222438
18187,42,18187,28,50,0,3,56,229015
18187,4,18187,82,37,0,3,18,168522
18188,10,36376,169,58,0,3,129,116471
18188,15,18188,17,40,0,4,24,204960
18188,43,36376,114,39,0,8,48,219039
18189,29,36378,73,81,0,0,108,224448
18189,31,18189,95,38,0,2,29,93862
18189,11,36378,127,32,1,1,73,352123
18190,67,18190,41,43,0,4,74,62027
18190,28,18190,2,27,1,3,3,62739
18190,3,18190,15,24,1,1,53,176439
18191,8,36382,103,54,0,5,141,196171
18191,28,18191,46,36,0,5,72,129436
18191,9,36382,136,30,0,4,60,340871
18192,26,18192,26,49,1,1,87,130731
18192,7,36384,134,43,2,4,49,138786
18192,56,18192,3,32,1,1,48,134659
18193,53,18193,65,50,1,1,30,112977
18193,2,54579,72,45,0,5,157,477053
18193,5,36386,147,41,0,5,34,322471
18194,15,36388,148,66,0,4,114,243352
18194,12,18194,54,45,0,3,58,132715
18194,26,18194,7,41,0,1,29,54394
18195,1,36390,18,44,1,8,81,71897
18195,35,18195,91,30,1,5,86,164571
18195,22,18195,21,28,0,5,60,211828
18196,28,18196,89,60,0,1,24,113502
18196,66,18196,9,44,0,2,39,93886
18196,25,18196,65,40,1,2,31,162210
18197,15,18197,57,38,0,3,85,15713
18197,38,18197,87,34,1,0,63,3886
18197,13,18197,67,25,0,3,75,803
18198,27,36396,57,94,0,6,59,234496
18198,1,18198,69,52,1,0,30,62559
18198,4,36396,113,36,0,7,133,218551
18199,8,36398,74,39,2,1,66,132308
18199,13,36398,156,36,1,4,142,225832
18199,26,18199,68,34,0,1,19,48465
18200,29,18200,18,43,1,1,49,26393
18200,13,36400,52,40,1,2,105,20283
18200,1,36400,87,35,1,5,184,384672
18201,8,36402,122,60,2,2,132,73565
18201,73,18201,17,54,1,5,30,33680
18201,33,18201,50,31,1,2,83,143014
18202,4,18202,19,44,0,5,47,239652
18202,1,18202,91,35,0,2,86,159773
18202,2,18202,93,35,1,3,61,164368
18203,33,36406,33,42,0,7,156,207589
18203,10,36406,119,40,2,5,92,223682
18203,3,36406,36,34,0,9,77,255026
18204,93,18204,12,53,0,2,93,156722
18204,1,36408,141,48,0,2,163,195121
18204,22,36408,120,36,0,5,153,102683
18205,34,36410,119,39,1,9,111,127796
18205,42,18205,40,36,1,3,0,168818
18205,13,18205,54,23,1,0,30,190450
18206,6,18206,91,31,0,2,20,86740
18206,17,18206,37,23,0,5,57,131480
18206,8,18206,70,16,1,3,3,54972
18207,16,54621,165,76,2,5,119,205276
18207,29,36414,168,32,2,2,32,56327
18207,7,18207,14,28,1,4,74,206194
18208,41,36416,86,64,0,7,73,400294
18208,20,18208,7,46,0,1,24,88198
18208,33,18208,62,34,0,2,29,227690
18209,5,54627,71,70,1,13,94,340893
18209,48,36418,83,60,0,2,75,55061
18209,16,36418,88,53,0,7,96,366352
18210,49,18210,21,45,1,3,95,31295
18210,8,36420,162,35,0,9,53,120015
18210,11,36420,83,27,0,6,139,203772
18211,49,36422,81,68,1,2,127,171700
18211,26,36422,112,26,1,9,104,373977
18211,1,18211,40,19,0,4,34,94006
18212,43,18212,44,38,0,1,68,203909
18212,3,18212,91,34,0,4,47,30081
18212,56,18212,84,33,0,0,90,165448
18213,21,36426,167,35,1,4,95,168620
18213,25,18213,26,29,0,4,12,63348
18213,9,18213,88,22,0,1,1,205741
18214,3,54642,105,55,0,1,169,364731
18214,31,36428,114,28,0,4,134,315782
18214,10,18214,74,25,0,0,28,129874
18215,67,18215,63,41,0,1,91,181779
18215,12,18215,5,40,0,2,7,86521
18215,47,18215,18,31,1,0,2,123163
18216,7,54648,99,99,1,9,156,384532
18216,99,18216,64,68,0,5,3,58408
18216,8,36432,86,59,1,7,125,103092
18217,54,36434,148,44,0,5,56,210981
18217,15,18217,27,43,1,5,22,223428
18217,2,36434,138,18,1,4,135,327777
18218,14,36436,82,66,0,9,111,154410
18218,19,18218,53,49,0,1,51,223017
18218,25,18218,67,44,0,3,44,199701
18219,25,72876,255,85,1,11,281,681075
18219,19,18219,85,24,0,3,68,53455
18219,50,18219,9,23,0,0,22,91121
18220,6,18220,5,48,1,4,68,105752
18220,66,18220,30,47,0,5,75,151231
18220,28,18220,42,42,0,3,79,112798
18221,17,18221,91,27,1,4,11,62470
18221,1,18221,56,26,0,0,47,181069
18221,43,18221,31,24,0,5,17,237004
18222,31,18222,61,49,1,0,95,60465
18222,17,18222,96,46,0,3,53,4696
18222,49,36444,115,46,0,3,80,238861
18223,28,54669,135,67,2,6,161,486837
18223,15,18223,3,52,1,2,58,3159
18223,10,36446,90,51,1,2,67,419580
18224,10,54672,162,60,2,3,240,543308
18224,2,36448,64,36,1,4,152,135402
18224,21,18224,13,35,0,5,46,93509
18225,15,18225,44,34,1,4,11,109464
18225,22,36450,69,33,0,3,49,233170
18225,1,18225,88,29,0,5,40,41617
18226,8,72904,149,54,0,13,213,329735
18226,29,18226,2,42,1,3,84,111935
18226,65,18226,56,36,0,4,11,80466
18227,1,36454,127,40,1,0,80,179941
18227,6,54681,67,35,1,6,91,488243
18227,17,18227,81,35,1,3,34,192963
18228,8,36456,29,69,1,6,16,113014
18228,12,18228,13,42,0,0,61,99141
18228,20,18228,44,27,1,1,92,106039
18229,15,36458,102,37,1,4,87,272543
18229,12,18229,5,29,0,1,90,237119
18229,31,18229,44,20,0,1,78,8314
18230,16,18230,95,36,1,0,51,200184
18230,58,18230,56,32,1,2,76,66644
18230,8,36460,122,26,1,0,132,313761
18231,8,54693,174,46,2,9,128,200316
18231,16,18231,14,24,1,2,56,160124
18231,21,36462,68,21,0,6,104,414008
18232,7,18232,1,56,0,0,13,197140
18232,39,36464,62,48,1,4,63,219290
18232,16,18232,52,39,0,5,18,53179
18233,25,18233,77,49,0,1,3,174572
18233,44,36466,87,39,0,3,50,397559
18233,9,18233,74,37,0,0,21,55415
18234,43,18234,50,47,0,4,1,84319
18234,41,18234,37,45,0,4,97,202685
18234,1,36468,142,36,1,2,47,297943
18235,5,18235,7,57,0,4,56,33610
18235,29,18235,73,28,0,4,63,183665
18235,40,18235,75,28,0,2,52,77690
18236,11,36472,28,68,1,2,39,242729
18236,28,18236,79,33,0,2,46,1195
18236,5,18236,67,31,0,2,14,66151
18237,5,18237,2,51,0,3,86,190468
18237,0,18237,97,30,0,4,40,134258
18237,12,18237,89,21,0,1,62,197088
18238,12,36476,62,100,0,0,71,179587
18238,43,36476,109,46,0,5,113,302186
18238,9,36476,167,38,0,8,131,258759
18239,4,36478,39,66,1,8,98,226420
18239,39,18239,60,48,0,1,53,145303
18239,19,18239,77,46,0,2,23,64477
18240,18,18240,97,33,0,3,33,227896
18240,69,18240,0,28,0,5,33,79639
18240,2,18240,21,26,0,1,81,206669
18241,15,36482,192,50,1,3,144,217609
18241,10,36482,151,34,0,10,95,117266
18241,4,18241,9,32,1,0,91,46869
18242,10,36484,146,52,1,6,111,205051
18242,12,36484,100,46,1,8,65,409482
18242,2,18242,55,41,0,5,67,62931
18243,12,36486,77,85,0,6,182,375501
18243,15,18243,54,55,0,1,50,108418
18243,17,36486,82,50,1,9,89,213541
18244,1,18244,3,67,0,4,44,200188
18244,34,18244,22,44,1,1,63,71157
18244,33,18244,19,34,0,4,74,101464
18245,8,36490,115,57,0,3,106,192282
18245,25,18245,34,36,1,1,45,41722
18245,14,18245,91,32,0,2,74,221264
18246,0,36492,106,48,0,7,119,377641
18246,19,18246,48,31,0,5,67,222218
18246,18,18246,64,29,0,0,50,14726
18247,12,18247,25,55,0,3,84,85761
18247,23,18247,21,45,1,3,24,29308
18247,13,18247,53,38,1,4,4,71548
18248,3,109488,377,117,3,8,332,783982
18248,34,18248,20,49,0,1,69,96812
18248,43,18248,68,46,1,3,95,63079
18249,18,18249,39,47,1,2,45,50049
18249,15,18249,0,32,0,0,96,161518
18249,11,18249,12,31,0,0,36,122163
18250,35,36500,85,67,1,4,42,412024
18250,13,36500,89,38,0,7,145,302368
18250,2,18250,63,33,0,4,3,209785
18251,38,36502,104,47,0,6,78,303062
18251,45,36502,82,36,0,7,152,253596
18251,22,18251,29,33,1,2,5,162144
18252,34,36504,131,52,1,2,96,271077
18252,14,36504,137,42,2,1,169,360176
18252,49,36504,99,42,1,5,119,309126
18253,48,18253,86,38,0,1,7,68528
18253,16,18253,3,25,0,0,59,155973
18253,103,18253,59,17,0,2,80,185563
18254,83,18254,26,45,0,4,65,216583
18254,17,36508,16,36,0,4,94,315374
18254,23,18254,5,34,1,1,35,182167
18255,20,18255,38,34,1,2,50,155164
18255,18,18255,44,31,0,4,49,60524
18255,4,18255,59,29,0,2,33,108607
18256,74,18256,68,41,0,1,66,55607
18256,18,18256,34,36,0,4,99,156882
18256,1,18256,26,31,0,2,53,214971
18257,3,36514,73,49,0,5,12,168818
18257,16,36514,163,39,1,5,125,276475
18257,47,18257,85,39,0,2,85,103116
18258,55,18258,93,61,0,5,14,68479
18258,8,54774,172,58,0,9,184,494339
18258,49,36516,74,39,1,8,127,317517
18259,63,36518,56,60,0,10,149,444233
18259,16,36518,72,51,1,7,95,349309
18259,15,36518,160,20,0,7,148,225369
18260,16,18260,45,46,1,0,93,27866
18260,31,18260,25,43,0,2,38,158080
18260,2,36520,131,37,1,1,170,273706
18261,14,36522,115,40,0,2,111,217096
18261,17,18261,25,30,0,5,61,169066
18261,25,36522,138,30,1,0,98,408040
18262,37,18262,76,56,0,0,75,8374
18262,32,18262,82,54,0,4,0,222929
18262,33,18262,21,32,0,3,62,182636
18263,20,36526,47,63,0,4,70,305810
18263,35,18263,34,52,0,4,15,142803
18263,4,36526,73,43,0,5,61,264250
18264,38,18264,9,39,0,1,11,197938
18264,9,36528,117,34,0,7,107,472802
18264,21,18264,96,24,1,2,0,180260
18265,31,18265,12,41,0,2,78,94834
18265,50,18265,49,35,0,1,63,66569
18265,15,18265,87,33,0,5,93,137027
18266,4,36532,118,63,0,6,129,196718
18266,46,36532,132,57,1,0,127,249858
18266,19,18266,7,56,0,2,77,24641
18267,10,18267,61,44,0,2,13,38150
18267,0,18267,95,42,0,4,45,49436
18267,25,18267,73,41,0,0,35,85490
18268,4,18268,69,37,0,0,66,128549
18268,32,36536,47,36,0,0,151,292213
18268,3,18268,32,28,0,2,53,58885
18269,5,18269,83,39,1,5,86,95019
18269,20,18269,14,35,0,5,12,216084
18269,4,18269,20,32,0,5,31,83448
18270,6,36540,109,55,0,6,63,349065
18270,3,36540,121,54,1,6,85,303608
18270,0,36540,102,34,0,7,141,451513
18271,39,18271,43,35,0,2,69,2049
18271,9,18271,8,27,1,4,55,179137
18271,26,18271,88,27,0,4,62,26712
18272,11,36544,89,33,0,5,103,200899
18272,73,18272,70,32,1,4,27,133120
18272,55,18272,50,20,0,0,77,71130
18273,76,18273,7,41,0,5,83,152304
18273,4,18273,57,30,0,2,77,151215
18273,8,18273,85,26,0,4,92,231190
18274,1,18274,27,45,0,5,50,10889
18274,23,18274,70,38,0,0,85,104810
18274,40,18274,21,36,0,0,94,76056
18275,60,36550,143,60,1,5,52,160563
18275,15,18275,81,35,0,0,82,173044
18275,4,18275,32,34,0,0,21,219976
18276,38,18276,1,28,1,5,68,100552
18276,61,18276,83,24,0,4,72,124825
18276,45,18276,9,22,0,1,68,8599
18277,9,36554,44,41,1,8,64,259940
18277,8,18277,50,40,1,4,80,177199
18277,7,18277,50,37,0,2,30,142793
18278,16,18278,99,28,1,4,37,188900
18278,15,18278,66,25,0,5,3,66559
18278,25,18278,81,23,0,5,64,28523
18279,20,36558,68,61,1,5,155,240360
18279,6,36558,101,54,1,8,80,209090
18279,40,18279,28,49,1,3,79,189024
18280,15,36560,88,55,0,8,119,254830
18280,45,18280,44,36,0,4,38,181237
18280,9,18280,77,33,1,2,7,218111
18281,5,18281,15,56,0,4,85,78510
18281,32,36562,68,44,2,1,38,265389
18281,39,18281,54,39,0,5,54,146960
18282,11,36564,123,61,0,9,78,420044
18282,24,18282,85,49,0,1,32,201770
18282,29,36564,127,45,1,6,14,130018
18283,36,18283,38,46,0,5,68,2414
18283,10,36566,37,41,1,8,138,317747
18283,12,18283,99,39,0,3,46,86371
18284,9,18284,0,65,1,1,87,63869
18284,11,54852,204,49,0,3,209,250331
18284,0,18284,66,43,0,1,86,135388
18285,26,18285,9,46,0,1,84,154186
18285,32,18285,65,39,0,0,15,239398
18285,2,18285,35,34,0,3,35,29847
18286,41,18286,8,34,0,1,76,137521
18286,38,18286,54,28,0,1,51,80971
18286,53,36572,137,23,1,5,76,339735
18287,44,18287,44,47,1,2,10,170850
18287,5,18287,62,39,0,3,81,182387
18287,46,18287,0,29,0,0,27,85182
18288,31,18288,3,34,0,2,45,21738
18288,45,18288,91,34,1,0,74,114715
18288,15,36576,133,32,1,5,59,342245
18289,34,36578,111,73,0,3,118,311196
18289,54,18289,10,26,1,0,82,19039
18289,24,18289,53,22,0,4,33,153022
18290,13,18290,39,40,1,2,0,142460
18290,54,18290,97,34,0,5,69,70830
18290,39,18290,35,29,0,0,98,14570
18291,8,36582,49,67,0,5,68,338793
18291,10,18291,9,66,0,4,24,8175
18291,1,18291,8,60,0,5,11,138362
18292,0,18292,83,68,0,5,47,166359
18292,16,18292,57,33,0,0,20,153443
18292,10,18292,4,19,1,2,78,84714
18293,50,18293,89,27,0,5,44,182844
18293,25,18293,57,26,1,4,55,126774
18293,37,18293,54,18,0,5,49,199548
18294,22,36588,149,57,0,4,50,459028
18294,35,18294,83,21,0,3,10,144072
18294,5,18294,61,20,1,0,94,203
18295,6,54885,74,77,0,6,151,586027
18295,9,36590,121,47,0,4,66,229823
18295,17,18295,43,23,0,1,67,30114
18296,23,18296,47,29,0,4,30,178229
18296,72,18296,20,29,0,0,32,162196
18296,27,18296,69,24,0,4,76,114670
18297,34,18297,32,38,0,2,48,225303
18297,37,18297,47,28,1,2,3,230816
18297,1,18297,16,27,1,5,69,130591
18298,16,18298,77,38,0,1,89,106088
18298,8,36596,115,31,1,9,63,189080
18298,15,18298,21,24,0,2,84,202664
18299,49,18299,0,46,0,4,58,184708
18299,24,18299,81,44,0,5,35,206181
18299,33,36598,112,41,2,9,93,265213
18300,25,54900,179,59,2,7,99,275642
18300,19,18300,95,58,1,5,72,49517
18300,20,18300,45,51,0,2,8,167218
18301,25,18301,38,33,0,4,72,169027
18301,16,18301,37,19,0,2,5,146544
18301,42,18301,99,18,1,3,82,119170
18302,4,18302,49,46,1,5,43,93879
18302,20,36604,173,46,1,7,128,201927
18302,14,36604,73,42,0,3,129,303844
18303,5,18303,18,32,0,5,49,153080
18303,28,18303,52,29,0,3,88,129
18303,18,18303,88,15,0,0,25,41413
18304,37,18304,6,47,0,3,77,56087
18304,18,18304,81,45,0,1,96,198141
18304,1,36608,125,40,0,6,80,225299
18305,21,36610,127,52,0,6,103,181935
18305,40,18305,95,25,0,0,64,36664
18305,3,18305,31,21,0,5,67,81543
18306,44,18306,15,54,0,4,41,72364
18306,38,18306,67,47,0,0,32,88408
18306,34,18306,23,36,1,5,10,161455
18307,26,18307,7,31,0,1,43,79381
18307,40,18307,56,29,1,5,51,8050
18307,4,18307,79,24,0,4,65,238596
18308,23,18308,30,41,1,4,37,82544
18308,15,18308,24,37,1,1,68,85200
18308,3,18308,24,30,0,0,81,59085
18309,36,18309,17,35,0,2,36,107649
18309,14,18309,1,27,0,4,91,166261
18309,24,18309,92,27,0,5,57,233056
18310,9,36620,76,37,0,3,35,15986
18310,4,18310,26,31,1,0,60,99591
18310,2,18310,24,29,0,3,33,47571
18311,6,36622,143,48,1,3,104,448994
18311,13,36622,90,33,0,8,173,307239
18311,15,18311,87,29,1,2,7,35060
18312,9,54936,140,46,1,2,122,635577
18312,15,36624,9,44,0,6,23,216144
18312,27,18312,33,39,1,0,86,13265
18313,6,54939,105,93,2,11,119,251702
18313,20,18313,44,24,0,4,80,198032
18313,1,18313,29,18,0,1,79,80673
18314,5,18314,59,39,0,2,73,89312
18314,7,36628,163,39,0,4,78,157573
